business_product_instance_id,customer_id,product_id,activation_date,termination_date,Status,distribution_channel
13722,5757,5,2018-07-20,2020-08-04,Inactive,physical_shop
13723,5757,8,2020-08-04,,Active,physical_shop
13724,5758,4,2015-09-29,2020-07-06,Inactive,physical_shop
13725,5758,7,2017-06-08,2020-07-06,Inactive,online
13726,5758,6,2020-07-06,,Active,online
13727,5758,9,2020-10-08,,Active,online
13728,5759,4,2022-01-17,,Active,online
13729,5760,12,2019-07-02,2020-08-07,Inactive,physical_shop
13730,5760,10,2019-09-13,2020-08-07,Inactive,physical_shop
13731,5760,3,2020-08-07,,Active,online
13732,5760,9,2021-05-28,,Active,physical_shop
13733,5761,5,2020-01-31,,Active,online
13734,5761,10,2020-06-25,,Active,physical_shop
13735,5762,5,2015-04-15,2021-03-20,Inactive,physical_shop
13736,5762,3,2021-03-20,,Active,online
13737,5762,7,2022-02-28,,Active,physical_shop
13738,5763,3,2021-04-22,,Active,online
13739,5764,5,2019-03-09,2020-12-30,Inactive,physical_shop
13740,5764,1,2020-12-30,,Active,physical_shop
13741,5764,7,2022-02-14,,Active,physical_shop
13742,5765,12,2011-12-08,,Active,physical_shop
13743,5766,5,2021-02-14,,Active,online
13744,5767,4,2018-10-08,2021-10-13,Inactive,physical_shop
13745,5767,10,2018-12-30,2021-10-13,Inactive,online
13746,5767,12,2021-10-13,,Active,online
13747,5767,7,2022-01-19,,Active,physical_shop
13748,5768,6,2020-05-23,,Active,physical_shop
13749,5768,10,2021-08-31,,Active,online
13750,5769,5,2014-02-15,2020-09-03,Inactive,physical_shop
13751,5769,7,2019-08-02,2020-09-03,Inactive,physical_shop
13752,5769,3,2020-09-03,,Active,online
13753,5770,4,2016-05-26,,Active,physical_shop
13754,5771,4,2021-08-09,,Active,online
13755,5771,7,2022-01-20,,Active,online
13756,5772,5,2010-11-13,2021-03-14,Inactive,physical_shop
13757,5772,1,2021-03-14,,Active,online
13758,5772,7,2021-05-01,,Active,physical_shop
13759,5773,12,2018-07-31,,Active,physical_shop
13760,5773,10,2019-08-18,,Active,physical_shop
13761,5774,12,2010-01-27,,Active,physical_shop
13762,5774,7,2011-12-05,,Active,physical_shop
13763,5775,5,2013-07-15,,Active,online
13764,5776,12,2017-06-09,2020-12-07,Inactive,physical_shop
13765,5776,6,2020-12-07,,Active,online
13766,5776,9,2022-01-04,,Active,physical_shop
13767,5777,4,2016-08-24,,Active,physical_shop
13768,5778,3,2020-11-03,,Active,online
13769,5779,5,2010-10-10,2021-01-27,Inactive,physical_shop
13770,5779,7,2017-10-09,2021-01-27,Inactive,physical_shop
13771,5779,1,2021-01-27,,Active,online
13772,5780,12,2012-03-16,2022-02-17,Inactive,physical_shop
13773,5780,7,2013-03-15,2022-02-17,Inactive,physical_shop
13774,5780,4,2022-02-17,,Active,online
13775,5780,7,2022-02-26,,Active,online
13776,5781,12,2010-11-12,,Active,other
13777,5781,7,2017-10-11,,Active,physical_shop
13778,5782,12,2016-08-21,2022-02-27,Inactive,physical_shop
13779,5782,7,2019-07-31,2022-02-27,Inactive,physical_shop
13780,5782,8,2022-02-27,,Active,online
13781,5783,12,2016-08-28,,Active,online
13782,5784,5,2021-12-22,,Active,physical_shop
13783,5784,7,2022-02-19,,Active,physical_shop
13784,5785,12,2018-04-05,2020-06-18,Inactive,physical_shop
13785,5785,5,2020-06-18,,Active,physical_shop
13786,5786,12,2016-08-02,2021-10-02,Inactive,physical_shop
13787,5786,6,2021-10-02,,Active,physical_shop
13788,5787,5,2016-11-12,,Active,physical_shop
13789,5787,7,2018-02-18,,Active,physical_shop
13790,5788,5,2021-10-31,,Active,online
13791,5789,6,2020-12-06,,Active,online
13792,5790,4,2016-07-05,,Active,physical_shop
13793,5790,7,2019-10-06,,Active,physical_shop
13794,5791,12,2017-06-19,,Active,other
13795,5791,10,2017-11-17,,Active,physical_shop
13796,5792,6,2020-01-31,,Active,online
13797,5792,9,2020-04-29,,Active,physical_shop
13798,5793,4,2014-07-01,2021-10-18,Inactive,physical_shop
13799,5793,10,2014-09-02,2021-10-18,Inactive,physical_shop
13800,5793,1,2021-10-18,,Active,physical_shop
13801,5794,13,2021-04-25,,Active,physical_shop
13802,5794,7,2021-05-03,,Active,physical_shop
13803,5795,5,2018-07-23,2021-04-25,Inactive,physical_shop
13804,5795,7,2019-04-08,2021-04-25,Inactive,physical_shop
13805,5795,12,2021-04-25,,Active,online
13806,5796,4,2021-08-29,,Active,online
13807,5797,12,2013-06-06,2021-09-27,Inactive,online
13808,5797,7,2016-02-26,2021-09-27,Inactive,physical_shop
13809,5797,8,2021-09-27,,Active,online
13810,5797,7,2021-10-25,,Active,physical_shop
13811,5798,12,2020-04-21,,Active,physical_shop
13812,5799,12,2021-05-31,,Active,online
13813,5800,4,2015-01-14,2022-01-07,Inactive,physical_shop
13814,5800,5,2022-01-07,,Active,online
13815,5800,10,2022-01-15,,Active,physical_shop
13816,5801,4,2020-01-06,,Active,online
13817,5802,5,2010-03-12,2020-11-28,Inactive,physical_shop
13818,5802,4,2020-11-28,,Active,other
13819,5803,4,2015-01-03,2022-01-09,Inactive,physical_shop
13820,5803,10,2015-06-16,2022-01-09,Inactive,physical_shop
13821,5803,6,2022-01-09,,Active,online
13822,5804,12,2016-05-07,,Active,physical_shop
13823,5805,5,2011-10-19,2020-04-13,Inactive,online
13824,5805,6,2020-04-13,,Active,physical_shop
13825,5805,9,2021-11-03,,Active,other
13826,5806,5,2015-03-07,,Active,physical_shop
13827,5806,7,2019-03-05,,Active,physical_shop
13828,5807,5,2019-03-09,2021-04-17,Inactive,physical_shop
13829,5807,12,2021-04-17,,Active,online
13830,5808,4,2014-04-25,2022-02-16,Inactive,physical_shop
13831,5808,12,2022-02-16,,Active,online
13832,5808,7,2022-02-18,,Active,physical_shop
13833,5809,5,2012-02-18,,Active,physical_shop
13834,5810,12,2014-11-24,2020-01-04,Inactive,online
13835,5810,7,2018-10-02,2020-01-04,Inactive,physical_shop
13836,5810,5,2020-01-04,,Active,online
13837,5811,4,2022-01-05,,Active,physical_shop
13838,5812,5,2012-03-19,2020-02-24,Inactive,physical_shop
13839,5812,6,2020-02-24,,Active,online
13840,5812,10,2020-07-27,,Active,physical_shop
13841,5813,3,2020-10-01,,Active,physical_shop
13842,5813,9,2021-11-29,,Active,other
13843,5814,4,2013-08-21,,Active,physical_shop
13844,5815,5,2012-06-12,2021-10-23,Inactive,physical_shop
13845,5815,8,2021-10-23,,Active,online
13846,5815,10,2022-02-26,,Active,physical_shop
13847,5816,3,2020-12-18,,Active,online
13848,5816,2,2021-08-07,,Active,physical_shop
13849,5817,6,2021-05-05,,Active,online
13850,5817,9,2021-06-24,,Active,physical_shop
13851,5818,5,2013-11-26,2021-03-02,Inactive,physical_shop
13852,5818,10,2019-03-11,2021-03-02,Inactive,other
13853,5818,8,2021-03-02,,Active,online
13854,5818,7,2021-03-28,,Active,physical_shop
13855,5819,3,2021-10-31,,Active,online
13856,5820,5,2010-09-01,2021-07-29,Inactive,physical_shop
13857,5820,3,2021-07-29,,Active,physical_shop
13858,5821,4,2022-01-27,,Active,online
13859,5822,5,2021-05-12,,Active,online
13860,5823,5,2012-10-07,2022-01-10,Inactive,online
13861,5823,1,2022-01-10,,Active,online
13862,5823,2,2022-01-15,,Active,physical_shop
13863,5824,4,2011-08-28,2020-12-11,Inactive,physical_shop
13864,5824,10,2017-03-05,2020-12-11,Inactive,physical_shop
13865,5824,3,2020-12-11,,Active,online
13866,5825,4,2017-10-29,,Active,physical_shop
13867,5825,10,2019-07-25,,Active,physical_shop
13868,5826,12,2017-09-10,2020-06-11,Inactive,physical_shop
13869,5826,7,2018-09-06,2020-06-11,Inactive,other
13870,5826,3,2020-06-11,,Active,online
13871,5826,2,2021-12-25,,Active,online
13872,5827,4,2019-10-11,2022-01-14,Inactive,other
13873,5827,7,2019-11-26,2022-01-14,Inactive,physical_shop
13874,5827,3,2022-01-14,,Active,online
13875,5828,1,2022-01-12,,Active,other
13876,5828,2,2022-01-20,,Active,online
13877,5829,5,2014-08-20,2020-10-06,Inactive,physical_shop
13878,5829,7,2017-09-10,2020-10-06,Inactive,physical_shop
13879,5829,8,2020-10-06,,Active,online
13880,5830,5,2020-10-04,,Active,online
13881,5831,12,2016-07-20,2020-07-21,Inactive,physical_shop
13882,5831,10,2017-04-08,2020-07-21,Inactive,physical_shop
13883,5831,1,2020-07-21,,Active,online
13884,5832,5,2010-11-16,2020-12-23,Inactive,other
13885,5832,6,2020-12-23,,Active,online
13886,5833,4,2014-03-03,2020-11-18,Inactive,physical_shop
13887,5833,7,2014-06-09,2020-11-18,Inactive,physical_shop
13888,5833,3,2020-11-18,,Active,online
13889,5834,8,2020-06-02,,Active,online
13890,5834,7,2022-02-18,,Active,physical_shop
13891,5835,4,2020-02-26,,Active,online
13892,5835,7,2021-03-28,,Active,physical_shop
13893,5836,4,2010-03-23,,Active,other
13894,5837,12,2012-02-14,2022-01-05,Inactive,online
13895,5837,10,2018-12-01,2022-01-05,Inactive,physical_shop
13896,5837,8,2022-01-05,,Active,physical_shop
13897,5838,4,2012-01-20,,Active,online
13898,5838,7,2014-02-15,,Active,physical_shop
13899,5839,3,2021-08-14,,Active,physical_shop
13900,5840,5,2019-02-18,2021-05-18,Inactive,physical_shop
13901,5840,4,2021-05-18,,Active,online
13902,5840,7,2021-08-28,,Active,physical_shop
13903,5841,3,2021-06-29,,Active,online
13904,5841,9,2021-07-01,,Active,physical_shop
13905,5842,5,2015-07-18,2020-03-24,Inactive,online
13906,5842,8,2020-03-24,,Active,other
13907,5843,12,2019-04-09,,Active,online
13908,5844,5,2011-05-05,,Active,physical_shop
13909,5844,10,2016-06-19,,Active,physical_shop
13910,5845,5,2018-06-13,2022-01-10,Inactive,online
13911,5845,7,2019-04-27,2022-01-10,Inactive,physical_shop
13912,5845,3,2022-01-10,,Active,online
13913,5845,9,2022-02-14,,Active,physical_shop
13914,5846,4,2012-11-07,2021-08-15,Inactive,other
13915,5846,8,2021-08-15,,Active,online
13916,5847,12,2018-04-06,2020-03-11,Inactive,physical_shop
13917,5847,7,2018-11-23,2020-03-11,Inactive,physical_shop
13918,5847,8,2020-03-11,,Active,online
13919,5847,7,2020-04-25,,Active,physical_shop
13920,5848,4,2015-02-13,2020-12-01,Inactive,physical_shop
13921,5848,3,2020-12-01,,Active,online
13922,5849,5,2016-09-10,2020-08-18,Inactive,physical_shop
13923,5849,4,2020-08-18,,Active,online
13924,5850,4,2013-02-25,,Active,online
13925,5850,7,2017-09-14,,Active,online
13926,5851,4,2021-04-06,,Active,online
13927,5852,12,2013-06-03,2020-06-16,Inactive,physical_shop
13928,5852,5,2020-06-16,,Active,online
13929,5853,5,2015-07-26,2021-02-07,Inactive,online
13930,5853,7,2019-11-12,2021-02-07,Inactive,physical_shop
13931,5853,12,2021-02-07,,Active,online
13932,5853,7,2021-02-18,,Active,physical_shop
13933,5854,12,2012-09-02,,Active,physical_shop
13934,5855,12,2020-11-15,,Active,online
13935,5855,10,2020-12-13,,Active,physical_shop
13936,5856,5,2018-01-03,2020-08-18,Inactive,physical_shop
13937,5856,12,2020-08-18,,Active,online
13938,5856,7,2020-12-28,,Active,physical_shop
13939,5857,5,2013-06-15,2020-05-30,Inactive,physical_shop
13940,5857,10,2015-05-14,2020-05-30,Inactive,online
13941,5857,8,2020-05-30,,Active,online
13942,5858,4,2011-08-23,2021-11-22,Inactive,physical_shop
13943,5858,3,2021-11-22,,Active,online
13944,5859,12,2019-12-01,2020-01-30,Inactive,physical_shop
13945,5859,7,2019-12-20,2020-01-30,Inactive,physical_shop
13946,5859,8,2020-01-30,,Active,online
13947,5860,5,2011-05-18,,Active,physical_shop
13948,5860,7,2013-02-20,,Active,physical_shop
13949,5861,12,2019-09-17,2021-08-15,Inactive,physical_shop
13950,5861,3,2021-08-15,,Active,other
13951,5862,13,2021-04-05,,Active,physical_shop
13952,5863,5,2013-10-02,2020-09-20,Inactive,online
13953,5863,10,2018-11-08,2020-09-20,Inactive,physical_shop
13954,5863,1,2020-09-20,,Active,other
13955,5864,12,2012-09-24,2020-12-05,Inactive,physical_shop
13956,5864,7,2018-11-28,2020-12-05,Inactive,online
13957,5864,5,2020-12-05,,Active,online
13958,5864,7,2022-01-24,,Active,physical_shop
13959,5865,5,2013-08-30,2020-11-28,Inactive,physical_shop
13960,5865,4,2020-11-28,,Active,online
13961,5865,7,2021-08-29,,Active,physical_shop
13962,5866,5,2010-02-10,2020-10-25,Inactive,physical_shop
13963,5866,4,2020-10-25,,Active,physical_shop
13964,5867,4,2018-03-05,2021-02-15,Inactive,physical_shop
13965,5867,10,2019-01-03,2021-02-15,Inactive,physical_shop
13966,5867,3,2021-02-15,,Active,other
13967,5867,9,2022-02-26,,Active,online
13968,5868,8,2020-09-23,,Active,online
13969,5868,7,2021-04-07,,Active,physical_shop
13970,5869,12,2011-11-28,,Active,physical_shop
13971,5870,12,2015-01-17,2020-03-06,Inactive,physical_shop
13972,5870,7,2017-06-07,2020-03-06,Inactive,physical_shop
13973,5870,5,2020-03-06,,Active,online
13974,5870,10,2020-12-30,,Active,physical_shop
13975,5871,5,2013-05-26,2021-03-28,Inactive,physical_shop
13976,5871,10,2016-10-14,2021-03-28,Inactive,physical_shop
13977,5871,4,2021-03-28,,Active,online
13978,5872,5,2020-09-14,,Active,online
13979,5872,7,2021-12-31,,Active,physical_shop
13980,5873,8,2021-02-11,,Active,physical_shop
13981,5874,12,2019-11-26,2021-07-21,Inactive,physical_shop
13982,5874,6,2021-07-21,,Active,online
13983,5874,10,2021-12-25,,Active,online
13984,5875,5,2019-02-04,2021-05-26,Inactive,online
13985,5875,7,2019-03-30,2021-05-26,Inactive,online
13986,5875,3,2021-05-26,,Active,online
13987,5875,7,2021-11-23,,Active,physical_shop
13988,5876,1,2020-08-01,,Active,online
13989,5877,12,2016-11-05,,Active,physical_shop
13990,5877,10,2019-07-14,,Active,physical_shop
13991,5878,12,2017-02-27,2020-01-18,Inactive,physical_shop
13992,5878,5,2020-01-18,,Active,online
13993,5879,4,2015-05-19,2021-07-28,Inactive,physical_shop
13994,5879,8,2021-07-28,,Active,other
13995,5879,10,2021-09-16,,Active,physical_shop
13996,5880,3,2021-10-09,,Active,online
13997,5880,7,2021-11-16,,Active,online
13998,5881,4,2013-06-12,2020-06-30,Inactive,physical_shop
13999,5881,1,2020-06-30,,Active,online
14000,5881,7,2021-04-12,,Active,online
14001,5882,4,2013-11-10,2021-10-04,Inactive,physical_shop
14002,5882,7,2019-11-26,2021-10-04,Inactive,physical_shop
14003,5882,8,2021-10-04,,Active,physical_shop
14004,5883,12,2012-09-16,2021-09-16,Inactive,online
14005,5883,7,2014-12-26,2021-09-16,Inactive,physical_shop
14006,5883,6,2021-09-16,,Active,online
14007,5883,10,2021-10-03,,Active,physical_shop
14008,5884,4,2018-11-23,2020-08-15,Inactive,physical_shop
14009,5884,10,2018-12-24,2020-08-15,Inactive,physical_shop
14010,5884,3,2020-08-15,,Active,physical_shop
14011,5884,2,2020-10-14,,Active,physical_shop
14012,5885,12,2014-04-28,2021-08-29,Inactive,physical_shop
14013,5885,8,2021-08-29,,Active,other
14014,5885,7,2021-11-14,,Active,physical_shop
14015,5886,5,2020-12-24,,Active,physical_shop
14016,5886,10,2021-05-31,,Active,online
14017,5887,12,2015-06-21,,Active,physical_shop
14018,5888,5,2018-05-09,2021-10-02,Inactive,physical_shop
14019,5888,7,2019-04-20,2021-10-02,Inactive,physical_shop
14020,5888,6,2021-10-02,,Active,physical_shop
14021,5889,5,2017-09-03,2020-06-23,Inactive,physical_shop
14022,5889,7,2019-01-05,2020-06-23,Inactive,physical_shop
14023,5889,4,2020-06-23,,Active,online
14024,5890,4,2019-06-07,,Active,online
14025,5890,7,2019-06-25,,Active,physical_shop
14026,5891,12,2020-10-30,,Active,online
14027,5892,5,2014-08-11,2020-01-30,Inactive,online
14028,5892,1,2020-01-30,,Active,online
14029,5892,2,2021-01-25,,Active,physical_shop
14030,5893,12,2016-02-29,2020-12-24,Inactive,physical_shop
14031,5893,7,2019-09-14,2020-12-24,Inactive,other
14032,5893,5,2020-12-24,,Active,other
14033,5894,8,2021-02-21,,Active,online
14034,5895,12,2010-01-09,2020-10-17,Inactive,physical_shop
14035,5895,7,2012-03-06,2020-10-17,Inactive,physical_shop
14036,5895,8,2020-10-17,,Active,online
14037,5896,12,2021-01-31,,Active,online
14038,5897,4,2014-04-10,2021-12-25,Inactive,physical_shop
14039,5897,3,2021-12-25,,Active,online
14040,5898,4,2012-03-30,2020-11-25,Inactive,physical_shop
14041,5898,3,2020-11-25,,Active,online
14042,5898,7,2021-07-20,,Active,physical_shop
14043,5899,12,2012-07-21,2020-02-13,Inactive,physical_shop
14044,5899,7,2019-02-19,2020-02-13,Inactive,physical_shop
14045,5899,5,2020-02-13,,Active,physical_shop
14046,5900,4,2012-04-24,2020-05-10,Inactive,physical_shop
14047,5900,7,2017-04-20,2020-05-10,Inactive,physical_shop
14048,5900,5,2020-05-10,,Active,online
14049,5900,10,2020-08-24,,Active,physical_shop
14050,5901,12,2016-06-03,,Active,physical_shop
14051,5902,5,2013-11-20,2020-03-13,Inactive,physical_shop
14052,5902,6,2020-03-13,,Active,online
14053,5903,6,2021-05-31,,Active,online
14054,5904,5,2012-10-20,2021-05-19,Inactive,physical_shop
14055,5904,3,2021-05-19,,Active,physical_shop
14056,5905,5,2017-01-10,2020-03-31,Inactive,physical_shop
14057,5905,10,2018-10-29,2020-03-31,Inactive,physical_shop
14058,5905,12,2020-03-31,,Active,online
14059,5905,7,2021-01-05,,Active,physical_shop
14060,5906,5,2019-02-14,2021-03-01,Inactive,physical_shop
14061,5906,4,2021-03-01,,Active,online
14062,5906,10,2021-11-13,,Active,physical_shop
14063,5907,5,2016-03-19,,Active,physical_shop
14064,5907,7,2019-01-07,,Active,physical_shop
14065,5908,5,2012-11-05,2020-05-25,Inactive,physical_shop
14066,5908,10,2017-11-21,2020-05-25,Inactive,physical_shop
14067,5908,8,2020-05-25,,Active,online
14068,5908,7,2020-10-29,,Active,online
14069,5909,12,2011-10-08,2020-11-08,Inactive,online
14070,5909,3,2020-11-08,,Active,physical_shop
14071,5909,2,2021-05-13,,Active,online
14072,5910,4,2017-02-07,,Active,physical_shop
14073,5910,7,2018-04-08,,Active,online
14074,5911,5,2010-03-17,2021-01-31,Inactive,physical_shop
14075,5911,8,2021-01-31,,Active,online
14076,5912,12,2018-05-27,2022-02-17,Inactive,physical_shop
14077,5912,10,2019-01-26,2022-02-17,Inactive,physical_shop
14078,5912,8,2022-02-17,,Active,other
14079,5912,7,2022-03-01,,Active,physical_shop
14080,5913,4,2016-01-20,2020-01-20,Inactive,physical_shop
14081,5913,1,2020-01-20,,Active,other
14082,5914,4,2018-12-24,2020-09-18,Inactive,physical_shop
14083,5914,8,2020-09-18,,Active,online
14084,5915,12,2020-07-17,,Active,online
14085,5916,5,2016-08-22,2021-04-30,Inactive,physical_shop
14086,5916,4,2021-04-30,,Active,online
14087,5916,7,2022-02-25,,Active,physical_shop
14088,5917,4,2013-08-05,2020-07-13,Inactive,physical_shop
14089,5917,3,2020-07-13,,Active,online
14090,5918,3,2021-04-27,,Active,other
14091,5918,7,2021-07-14,,Active,physical_shop
14092,5919,12,2015-07-21,2020-12-01,Inactive,physical_shop
14093,5919,5,2020-12-01,,Active,other
14094,5919,7,2021-09-29,,Active,physical_shop
14095,5920,4,2011-10-05,2021-10-11,Inactive,physical_shop
14096,5920,7,2012-11-24,2021-10-11,Inactive,online
14097,5920,6,2021-10-11,,Active,online
14098,5920,9,2021-12-06,,Active,other
14099,5921,12,2012-02-04,2021-02-16,Inactive,online
14100,5921,10,2016-11-02,2021-02-16,Inactive,physical_shop
14101,5921,5,2021-02-16,,Active,online
14102,5922,5,2016-10-22,,Active,online
14103,5923,12,2018-10-24,2020-12-31,Inactive,physical_shop
14104,5923,8,2020-12-31,,Active,online
14105,5924,5,2021-07-31,,Active,online
14106,5925,12,2012-01-12,,Active,physical_shop
14107,5925,10,2018-06-14,,Active,physical_shop
14108,5926,5,2020-07-04,,Active,online
14109,5926,7,2022-02-20,,Active,physical_shop
14110,5927,6,2020-07-22,,Active,online
14111,5927,9,2020-11-21,,Active,physical_shop
14112,5928,12,2016-04-20,2020-01-23,Inactive,physical_shop
14113,5928,7,2019-05-12,2020-01-23,Inactive,physical_shop
14114,5928,6,2020-01-23,,Active,online
14115,5929,5,2010-05-06,2020-10-27,Inactive,physical_shop
14116,5929,3,2020-10-27,,Active,online
14117,5930,4,2010-04-12,2020-09-19,Inactive,physical_shop
14118,5930,1,2020-09-19,,Active,online
14119,5931,4,2018-05-27,,Active,online
14120,5931,7,2019-10-19,,Active,online
14121,5932,12,2019-05-13,2021-06-14,Inactive,physical_shop
14122,5932,10,2019-08-26,2021-06-14,Inactive,physical_shop
14123,5932,3,2021-06-14,,Active,online
14124,5933,12,2020-07-21,,Active,physical_shop
14125,5934,5,2012-01-21,2021-03-25,Inactive,physical_shop
14126,5934,10,2016-03-10,2021-03-25,Inactive,physical_shop
14127,5934,1,2021-03-25,,Active,online
14128,5934,7,2021-07-08,,Active,physical_shop
14129,5935,4,2011-11-14,2020-07-24,Inactive,physical_shop
14130,5935,3,2020-07-24,,Active,physical_shop
14131,5935,2,2020-08-05,,Active,online
14132,5936,5,2011-09-29,2021-01-07,Inactive,physical_shop
14133,5936,1,2021-01-07,,Active,online
14134,5936,7,2021-07-13,,Active,physical_shop
14135,5937,5,2015-05-22,2021-05-31,Inactive,physical_shop
14136,5937,3,2021-05-31,,Active,other
14137,5938,1,2022-01-18,,Active,online
